"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
2.2802127509599e-05,-1.26454359879652,0.066,0.179,0.764737752416932,"COQ2","Not significant",4.64202463007967,4.64202463007967
2.281645146934e-05,-0.0884482374063862,0.061,0.178,0.765218149378726,"ZNF574","Not significant",4.64175189835421,4.64175189835421
2.28965638415989e-05,-2.62585346314251,0.035,0.129,0.767904958119543,"TBXAS1","Not significant",4.64022968869087,4.64022968869087
2.30369012174635e-05,-0.724072877000478,0.105,0.241,0.772611593031292,"VCPKMT","Not significant",4.63757593994785,4.63757593994785
2.31394888105198e-05,-0.262749309731783,0.306,0.487,0.776052175727214,"RNMT","Not significant",4.63564623955984,4.63564623955984
2.31836973363652e-05,-0.736940514643804,0.079,0.202,0.777534841267017,"NVL","Not significant",4.63481730155908,4.63481730155908
2.32077004747679e-05,-2.02869684988004,0.026,0.118,0.778339858522765,"AC064807.1","Not significant",4.63436788929824,4.63436788929824
2.32333347180793e-05,-0.0476334787645907,0.197,0.374,0.779199579774944,"COA1","Not significant",4.63388845073697,4.63388845073697
2.32611284855377e-05,-0.521788522088856,0.17,0.321,0.780131727147962,"BOLA1","Not significant",4.63336921982453,4.63336921982453
2.32887891642345e-05,0.946148519835819,0.424,0.348,0.781059410990095,"PICALM","Not significant",4.63285309081103,4.63285309081103
2.33061092159451e-05,0.636049822584354,0.214,0.122,0.781640290884368,"SCML1","Not significant",4.63253022270777,4.63253022270777
2.33518015045418e-05,1.23505899942741,0.183,0.104,0.783172718859322,"CHST7","Not significant",4.63167960960314,4.63167960960314
2.34205678898015e-05,-0.312454142411126,0.148,0.302,0.785479005888162,"ZBTB11","Not significant",4.63040257858829,4.63040257858829
2.35426851726859e-05,-1.62697454965974,0.035,0.133,0.789574575321541,"IKBKE","Not significant",4.62814400499408,4.62814400499408
2.35457337187524e-05,-1.5677831607836,0.026,0.118,0.789676817459517,"ZNF614","Not significant",4.62808777177294,4.62808777177294
2.36718075892009e-05,-1.74628581176725,0.035,0.131,0.793905082926621,"NRAV","Not significant",4.62576857789507,4.62576857789507
2.3707732960418e-05,-0.962963179085471,0.092,0.219,0.795109948026499,"MAP3K4","Not significant",4.62510997321934,4.62510997321934
2.38924488915115e-05,-0.596736709006323,0.07,0.188,0.801304950923511,"KDM4C","Not significant",4.62173933432029,4.62173933432029
2.39385052361683e-05,-2.34375094672003,0.017,0.104,0.802849588610614,"HSD17B14","Not significant",4.6209029712208,4.6209029712208
2.4081742588916e-05,-0.640106242433449,0.074,0.193,0.807653482947065,"ALDH1A3","Not significant",4.61831209011486,4.61831209011486
2.40890365098537e-05,1.06275934332218,0.437,0.383,0.807898106467473,"AIP","Not significant",4.61818057014786,4.61818057014786
2.42043146405419e-05,-0.39299463541373,0.183,0.348,0.811764304414495,"KMT5B","Not significant",4.61610721015363,4.61610721015363
2.42280331710558e-05,-0.279751246876982,0.131,0.276,0.812559776490871,"NME6","Not significant",4.61568184040759,4.61568184040759
2.43979384639869e-05,-3.78776352288137,0.048,0.142,0.818258060205193,"C5AR1","Not significant",4.61264686839648,4.61264686839648
2.44597753667151e-05,1.33050580613773,0.345,0.272,0.820331946248893,"OSBPL9","Not significant",4.61154753574798,4.61154753574798
2.45134241574814e-05,0.934679380556091,0.38,0.295,0.82213121939361,"CISD1","Not significant",4.61059602008892,4.61059602008892
2.46896942146468e-05,-1.59343993424858,0.035,0.132,0.828042964570826,"ARMC7","Not significant",4.60748428883331,4.60748428883331
2.48180614727143e-05,-0.538797464262892,0.847,0.851,0.832348145671892,"RPL22","Not significant",4.60523214405333,4.60523214405333
2.50134016267365e-05,-0.743200021528905,0.131,0.275,0.838899463757488,"SMYD2","Not significant",4.60182724360475,4.60182724360475
2.51435739356872e-05,-0.381163449033363,0.087,0.218,0.843265182655076,"POLR3A","Not significant",4.59957299115957,4.59957299115957
2.52676976855623e-05,-0.739109565990952,0.061,0.172,0.84742804497839,"PART1","Not significant",4.59743432784691,4.59743432784691
2.52796968586671e-05,-1.1675995327271,0.633,0.707,0.847830473245978,"EIF3E","Not significant",4.5972281381981,4.5972281381981
2.52866288139172e-05,-0.866204940803349,0.1,0.232,0.848062957161155,"DEDD","Not significant",4.59710906646833,4.59710906646833
2.53039685782376e-05,-0.949736681212816,0.057,0.168,0.848644498176932,"ERI1","Not significant",4.59681136038677,4.59681136038677
2.53769335852424e-05,-0.940113699899564,0.362,0.496,0.851091598581861,"RAB18","Not significant",4.59556085692471,4.59556085692471
2.53783809598783e-05,-0.726597141130169,0.092,0.215,0.851140140632397,"MITF","Not significant",4.59553608762426,4.59553608762426
2.54540795623961e-05,-1.39358076658495,0.096,0.215,0.853678920363639,"TYMS","Not significant",4.59424260273977,4.59424260273977
2.5486769038665e-05,-0.704762064622005,0.14,0.284,0.854775260018746,"TMEM170A","Not significant",4.59368521661455,4.59368521661455
2.55851343364153e-05,-0.612118923788082,0.039,0.141,0.858074235374696,"OPLAH","Not significant",4.5920122983944,4.5920122983944
2.57919537923625e-05,-0.705619828152542,0.057,0.165,0.865010546288253,"METTL6","Not significant",4.58851575793564,4.58851575793564
2.58541228930144e-05,-0.416240172200468,0.083,0.21,0.867095573585917,"METAP1","Not significant",4.58747019118084,4.58747019118084
2.58940170808235e-05,-0.228279694691903,0.231,0.403,0.868433544856657,"CCDC167","Not significant",4.58680056985468,4.58680056985468
2.60371475919116e-05,1.13635348925575,0.45,0.395,0.87323385593753,"CCNL2","Not significant",4.58440659510177,4.58440659510177
2.61235462290827e-05,3.3115165251753,0.122,0.06,0.876131493430975,"PDZRN3","Not significant",4.5829678686227,4.5829678686227
2.61874150443993e-05,-1.016900059918,0.052,0.159,0.878273525759063,"TTF2","Not significant",4.58190736859878,4.58190736859878
2.62740910393947e-05,-0.172742153657712,0.114,0.25,0.881180465279219,"SUMF1","Not significant",4.58047229959671,4.58047229959671
2.64234614991432e-05,-0.923217718096964,0.083,0.205,0.886190051758265,"LRFN4","Not significant",4.57801028999533,4.57801028999533
2.64836604970247e-05,-0.851210940256016,0.231,0.393,0.888209005749214,"GCSH","Not significant",4.57702198812246,4.57702198812246
2.65231126495903e-05,1.00002930661256,0.472,0.418,0.88953215204196,"KDM5A","Not significant",4.57637551016105,4.57637551016105
2.65381820163719e-05,-0.959886490744284,0.066,0.182,0.890037548465081,"ZNF628","Not significant",4.57612883155827,4.57612883155827
2.67024178498395e-05,-0.901569309480195,0.21,0.362,0.895545689847916,"TSPAN6","Not significant",4.57344941236945,4.57344941236945
2.68574988027404e-05,-0.335076832518884,0.223,0.387,0.900746794846307,"HELZ","Not significant",4.57093443495647,4.57093443495647
2.69254814131038e-05,-0.918866744871151,0.066,0.18,0.903026795632674,"IBA57","Not significant",4.56983652300917,4.56983652300917
2.69550962170412e-05,-0.756901494188593,0.205,0.373,0.904020016927128,"ACTL6A","Not significant",4.56935911360513,4.56935911360513
2.70923040103962e-05,1.50647503790607,0.297,0.222,0.908621691900668,"IQSEC1","Not significant",4.56715405969728,4.56715405969728
2.70946337474296e-05,-0.802160986847321,0.109,0.245,0.908699826621295,"ERVK3-1","Not significant",4.56711671520134,4.56711671520134
2.7207166357774e-05,-0.382413933875076,0.1,0.235,0.912473945307025,"RCHY1","Not significant",4.56531668788823,4.56531668788823
2.72160412818413e-05,2.73528188051575,0.127,0.063,0.912771592510394,"MARC2","Not significant",4.56517504498436,4.56517504498436
2.72289054052657e-05,-0.691934850345733,0.214,0.381,0.9132030294818,"YES1","Not significant",4.56496981683146,4.56496981683146
2.72900391753812e-05,-0.296618358599476,0.332,0.509,0.915253333863935,"PCMT1","Not significant",4.56399584089149,4.56399584089149
2.73774654851935e-05,-1.05007077335936,0.066,0.179,0.918185437442418,"MFSD6","Not significant",4.5626067598815,4.5626067598815
2.73922610422389e-05,-0.917584358948308,0.31,0.478,0.918681650834609,"NAA50","Not significant",4.56237211825207,4.56237211825207
2.73937386914436e-05,2.50041410794623,0.135,0.07,0.918731208233636,"TEAD4","Not significant",4.56234869128537,4.56234869128537
2.74569042867971e-05,-1.13145771816939,0.1,0.227,0.920849655970602,"METTL21A","Not significant",4.56134843020745,4.56134843020745
2.74733784746741e-05,0.216403739726229,0.096,0.232,0.92140216728362,"RNF170","Not significant",4.56108793094389,4.56108793094389
2.76219787156274e-05,-0.548546672571358,0.14,0.288,0.926385922164713,"RNF4","Not significant",4.55874521371909,4.55874521371909
2.77054165752391e-05,-0.385514704133357,0.157,0.315,0.929184261100369,"ZNF830","Not significant",4.55743531545652,4.55743531545652
2.77575878892234e-05,2.21406944236303,0.183,0.108,0.930933982628774,"INPP5A","Not significant",4.55661827639856,4.55661827639856
2.79391778771295e-05,-0.0439595973471607,0.175,0.338,0.937024147643168,"TMEM33","Not significant",4.55378637734421,4.55378637734421
2.80382325407467e-05,-0.83126449973462,0.017,0.104,0.940346242951564,"COX16","Not significant",4.55224936666807,4.55224936666807
2.80383901768157e-05,-1.05923540003327,0.096,0.218,0.940351529750046,"ICAM3","Not significant",4.55224692499197,4.55224692499197
2.81218910938339e-05,1.11577115576547,0.166,0.091,0.943151983505003,"PTPRM","Not significant",4.55095547796225,4.55095547796225
2.82232165895566e-05,-0.25600066387044,0.035,0.134,0.94655023798055,"SLC12A8","Not significant",4.54939349137943,4.54939349137943
2.83084353235735e-05,-1.86363147854242,0.022,0.11,0.949408303882008,"PRELID2","Not significant",4.54808413448927,4.54808413448927
2.84013554000449e-05,-0.398608374218917,0.236,0.407,0.952524657406707,"MRTO4","Not significant",4.54666093358979,4.54666093358979
2.86564347482303e-05,-0.911571472643033,0.297,0.474,0.961079508586149,"MAP3K2","Not significant",4.54277784274137,4.54277784274137
2.86591333675421e-05,-0.717951548009402,0.611,0.609,0.961170014880628,"NDUFB9","Not significant",4.54273694650619,4.54273694650619
2.87052842787573e-05,0.0292772765930174,0.1,0.236,0.962717824140963,"ATAD3B","Not significant",4.54203814780057,4.54203814780057
2.87341278819e-05,-0.324414182634277,0.109,0.25,0.963685180903162,"GTF3C2","Not significant",4.54160197973182,4.54160197973182
2.88912993399331e-05,-0.703252738856581,0.275,0.435,0.968956397262677,"MRPL3","Not significant",4.53923292601756,4.53923292601756
2.89116453411425e-05,-1.24108036586878,0.188,0.336,0.969638761451238,"JMY","Not significant",4.53892719223643,4.53892719223643
2.89536029637187e-05,0.531489060186234,0.052,0.163,0.971045936197197,"FAM173B","Not significant",4.53829738530789,4.53829738530789
2.89931614331411e-05,-0.910176010695669,0.183,0.344,0.972372648144686,"ETFRF1","Not significant",4.53770442631077,4.53770442631077
2.90425070986462e-05,-0.446394157462554,0.087,0.212,0.974027603074396,"MAP3K1","Not significant",4.53696589581939,4.53696589581939
2.90629111825441e-05,-0.708534625121146,0.074,0.193,0.974711915240163,"DHX16","Not significant",4.53666088531705,4.53666088531705
2.91015874013864e-05,-0.359716854638915,0.424,0.563,0.976009038267696,"NOL7","Not significant",4.53608332095017,4.53608332095017
2.91445619027389e-05,-2.47180793970283,0.039,0.134,0.977450317094057,"MELK","Not significant",4.5354424685536,4.5354424685536
2.91707976181128e-05,-0.901397378302356,0.354,0.525,0.978330210516266,"PPP1R2","Not significant",4.53505169578711,4.53505169578711
2.91768853542901e-05,2.62685567933935,0.1,0.044,0.978534381012181,"AVIL","Not significant",4.53496107110061,4.53496107110061
2.92817499347826e-05,-5.34570730601382,0.022,0.106,0.98205132931274,"CXCL14","Not significant",4.53340297254841,4.53340297254841
2.93658079889959e-05,-1.1487568867213,0.031,0.126,0.984870468334943,"ZNF682","Not significant",4.53215804520976,4.53215804520976
2.95113134973512e-05,-0.6889738218825,0.066,0.179,0.989750432074165,"DONSON","Not significant",4.53001146037613,4.53001146037613
2.95622973310278e-05,-1.48388598261766,0.122,0.248,0.991460327888012,"WDR77","Not significant",4.52926181928193,4.52926181928193
2.95657400675208e-05,-0.546624923940335,0.061,0.172,0.991575790384511,"PQLC2","Not significant",4.52921124559375,4.52921124559375
2.97193140508361e-05,-0.497098258547698,0.1,0.232,0.996726354636942,"DHX32","Not significant",4.52696121871276,4.52696121871276
2.97715855122285e-05,-0.582551220985494,0.17,0.321,0.998479434909119,"IMPDH1","Not significant",4.52619803599902,4.52619803599902
2.98039145366576e-05,-1.0839828689807,0.017,0.103,0.999563685730423,"ZNF799","Not significant",4.52572669062109,4.52572669062109
2.98152641850302e-05,-1.90014221881878,0.651,0.684,0.999944330237544,"ATP5F1C","Not significant",4.52556133813469,4.52556133813469
2.98982986292241e-05,-1.61129054058236,0.017,0.103,1,"SHLD1","Not significant",4.52435352461747,4.52435352461747
2.99761737782787e-05,-1.33661328301503,0.07,0.185,1,"RAB27A","Not significant",4.52322380220914,4.52322380220914
3.01102020134363e-05,0.750047140361315,0.485,0.432,1,"PRRC2B","Not significant",4.52128633073678,4.52128633073678
3.02897351194965e-05,-1.39126223962689,0.127,0.246,1,"LINC00623","Not significant",4.51870452450947,4.51870452450947
3.0398714057935e-05,-1.12708709451589,0.17,0.312,1,"C3orf14","Not significant",4.51714478775162,4.51714478775162
3.04342430318985e-05,0.864291560021116,0.21,0.124,1,"LINC00346","Not significant",4.51663749565757,4.51663749565757
3.04383342936633e-05,0.0346208129449117,0.074,0.194,1,"SSH3","Not significant",4.51657911756717,4.51657911756717
3.0765300660235e-05,-0.552797202458527,0.48,0.595,1,"ANAPC16","Not significant",4.51193883632297,4.51193883632297
3.08079451189582e-05,-1.30486790068322,0.092,0.212,1,"IL6R","Not significant",4.51133726803356,4.51133726803356
3.09194286400847e-05,-0.57262491035149,0.074,0.187,1,"STAT5A","Not significant",4.50976854000439,4.50976854000439
3.11852744814242e-05,-0.344053787300306,0.262,0.439,1,"CSNK1G2","Not significant",4.50605042909423,4.50605042909423
3.12668847224578e-05,-0.588903182265957,0.122,0.264,1,"PUSL1","Not significant",4.50491538755286,4.50491538755286
3.13126281098248e-05,-0.529420294544007,0.218,0.38,1,"POLE3","Not significant",4.50428047994952,4.50428047994952
3.13484602456236e-05,-1.10085938257621,0.031,0.124,1,"PRR34-AS1","Not significant",4.50378378571848,4.50378378571848
3.14012475597275e-05,-0.756092088885178,0.135,0.271,1,"TMEM107","Not significant",4.50305309722798,4.50305309722798
3.14420072044145e-05,-1.10009745892291,0.17,0.32,1,"MSL3","Not significant",4.50248973712448,4.50248973712448
3.15097470987588e-05,-4.59739578673496,0.057,0.151,1,"IL1B","Not significant",4.50155508251481,4.50155508251481
3.15465446150742e-05,-0.491002088047563,0.441,0.586,1,"RNPS1","Not significant",4.50104820335451,4.50104820335451
3.15890645035872e-05,-0.195698933736131,0.114,0.25,1,"TRAPPC2","Not significant",4.5004632353467,4.5004632353467
3.16509319625164e-05,1.62223634350003,0.144,0.074,1,"FMO3","Not significant",4.49961349764602,4.49961349764602
3.16604088435474e-05,-1.42098223919085,0.048,0.15,1,"TMTC2","Not significant",4.49948348121876,4.49948348121876
3.17574587687932e-05,0.664239186985168,0.354,0.266,1,"TAP1","Not significant",4.49815425709022,4.49815425709022
3.18130873598367e-05,-1.78883586533189,0.017,0.102,1,"SYCE3","Not significant",4.49739418193705,4.49739418193705
3.21735898273752e-05,-0.525819411758977,0.31,0.476,1,"USF2","Not significant",4.49250047919003,4.49250047919003
3.22298210021752e-05,-0.727543969410312,0.218,0.379,1,"MAGEF1","Not significant",4.49174210646357,4.49174210646357
3.23276085445237e-05,-3.35252328056172,0.017,0.101,1,"SNORC","Not significant",4.49042642141169,4.49042642141169
3.23423922464958e-05,-1.33250632694897,0.057,0.162,1,"SFR1","Not significant",4.49022786009355,4.49022786009355
3.23992683387222e-05,2.01109615275925,0.175,0.102,1,"SYNGAP1","Not significant",4.48946479720214,4.48946479720214
3.26813521447291e-05,-0.724741481427335,0.039,0.139,1,"TTC27","Not significant",4.48569998344787,4.48569998344787
3.29323505251051e-05,-1.08190335556461,0.083,0.202,1,"HIRIP3","Not significant",4.48237727069557,4.48237727069557
3.29453743558018e-05,-1.22705376298156,0.066,0.175,1,"PM20D2","Not significant",4.48220555323299,4.48220555323299
3.2959951972153e-05,-0.635784631218379,0.144,0.293,1,"BTBD1","Not significant",4.48201342981,4.48201342981
3.32043756891565e-05,-0.527852492727305,0.022,0.111,1,"ZNF681","Not significant",4.47880468098163,4.47880468098163
3.32868192211437e-05,0.0573387794714839,0.048,0.155,1,"ANKRD27","Not significant",4.47772770261155,4.47772770261155
3.33225667397252e-05,-0.636579458835935,0.218,0.372,1,"MAD2L2","Not significant",4.47726155354478,4.47726155354478
3.36575659559147e-05,-1.24280199778967,0.079,0.194,1,"CCSAP","Not significant",4.4729172944843,4.4729172944843
3.3674571490514e-05,-1.26708414198798,0.031,0.123,1,"BRCA1","Not significant",4.47269792197437,4.47269792197437
3.37238666870697e-05,-0.124158382051221,0.044,0.146,1,"ZNF100","Not significant",4.47206263616524,4.47206263616524
3.37829077713024e-05,-0.267187642726478,0.179,0.343,1,"THUMPD3","Not significant",4.47130297244759,4.47130297244759
3.41294152236757e-05,-2.3418164830627,0.035,0.127,1,"CDK1","Not significant",4.46687115289647,4.46687115289647
3.42198582929355e-05,-0.886442348686686,0.061,0.172,1,"AC068888.1","Not significant",4.46572179323804,4.46572179323804
3.42929513809236e-05,-1.07643342945891,0.022,0.11,1,"CDK20","Not significant",4.46479513625308,4.46479513625308
3.43174610638689e-05,-0.308567497257514,0.148,0.297,1,"HIBADH","Not significant",4.46448485039034,4.46448485039034
3.434105762014e-05,-0.944388055764286,0.061,0.169,1,"SLC2A10","Not significant",4.4641863337669,4.4641863337669
3.44999499602566e-05,-0.988133696135071,0.057,0.163,1,"MINDY1","Not significant",4.46218153483977,4.46218153483977
3.45603276454982e-05,-0.689959596739201,0.175,0.323,1,"RTCA","Not significant",4.46142214889114,4.46142214889114
3.47523927977161e-05,-0.592254115146492,0.214,0.371,1,"ALG3","Not significant",4.45901528767621,4.45901528767621
3.48249406606696e-05,-0.636250383846948,0.135,0.279,1,"BCL2L13","Not significant",4.45810961491163,4.45810961491163
3.50526120412596e-05,-0.645012284364646,0.445,0.567,1,"ECHS1","Not significant",4.4552796138503,4.4552796138503
3.51767714642555e-05,0.228147639745138,0.092,0.219,1,"NDUFA7","Not significant",4.453744022741,4.453744022741
3.55061887002248e-05,0.493897315138344,0.611,0.591,1,"RAP1B","Not significant",4.44969594316714,4.44969594316714
3.55386954967894e-05,-0.311362032214479,0.175,0.332,1,"TFAM","Not significant",4.44929851769402,4.44929851769402
3.56608269591401e-05,1.27315909447655,0.341,0.265,1,"STAT2","Not significant",4.44780858994285,4.44780858994285
3.58386985365303e-05,0.49632919487817,0.376,0.294,1,"SORT1","Not significant",4.44564776989903,4.44564776989903
3.60117447693217e-05,-1.21088049655612,0.301,0.437,1,"MRPS10","Not significant",4.44355583654785,4.44355583654785
3.61087489984268e-05,-1.15099236947564,0.039,0.134,1,"SPAG5","Not significant",4.44238755761282,4.44238755761282
3.64192374948971e-05,-0.677143169174365,0.672,0.749,1,"TUBB4B","Not significant",4.43866915121615,4.43866915121615
3.64364321365867e-05,-1.80483783276784,0.022,0.108,1,"SMOC1","Not significant",4.43846415582785,4.43846415582785
3.64487283108827e-05,0.585051625647514,0.022,0.11,1,"ZXDB","Not significant",4.43831761953259,4.43831761953259
3.64990758031206e-05,-0.375126032982564,0.742,0.835,1,"DNAJA1","Not significant",4.43771813221987,4.43771813221987
3.6514966061665e-05,-1.39095311501342,0.223,0.346,1,"STARD3","Not significant",4.4375290986714,4.4375290986714
3.66466810528097e-05,-2.04943160725918,0.017,0.101,1,"FAM71E1","Not significant",4.43596535160183,4.43596535160183
3.6667757017454e-05,-0.938822637921503,0.148,0.292,1,"ME2","Not significant",4.43571565520808,4.43571565520808
3.67336736538903e-05,-0.955818667833622,0.31,0.456,1,"CFAP298","Not significant",4.43493563664704,4.43493563664704
3.68006481832869e-05,-0.899766904317704,0.323,0.458,1,"CPNE3","Not significant",4.43414453187144,4.43414453187144
3.68179623480786e-05,-0.866780185755982,0.48,0.556,1,"CD46","Not significant",4.43394025074437,4.43394025074437
3.68763787795101e-05,-1.90655794287856,0.017,0.101,1,"SLC45A3","Not significant",4.43325173277273,4.43325173277273
3.6882243496549e-05,-1.15382120958206,0.035,0.131,1,"MORC2-AS1","Not significant",4.43318266927413,4.43318266927413
3.68845395686194e-05,-0.0980578521695978,0.114,0.252,1,"ATAD2B","Not significant",4.43315563348948,4.43315563348948
3.69557980265781e-05,-0.983317831120636,0.022,0.11,1,"VIPR1","Not significant",4.432317415093,4.432317415093
3.71152644441047e-05,0.977693409792032,0.358,0.275,1,"PLOD3","Not significant",4.4304474407773,4.4304474407773
3.72145727575548e-05,-1.37805627926094,0.022,0.108,1,"AP002884.1","Not significant",4.42928696256762,4.42928696256762
3.74713582727061e-05,-0.631352022249502,0.384,0.509,1,"CCDC124","Not significant",4.42630056418803,4.42630056418803
3.75681961966476e-05,-0.426619898040234,0.157,0.303,1,"PACSIN3","Not significant",4.4251796566973,4.4251796566973
3.76623547462743e-05,-0.58691835403859,0.301,0.465,1,"VPS35","Not significant",4.42409253027413,4.42409253027413
3.76978679014439e-05,-1.24983337156934,0.044,0.143,1,"FANCF","Not significant",4.42368321172583,4.42368321172583
3.80277671077167e-05,-0.747095866238644,0.074,0.191,1,"PPAT","Not significant",4.41989917449026,4.41989917449026
3.81044885425398e-05,-0.360459513271893,0.135,0.279,1,"DDX41","Not significant",4.41902386331546,4.41902386331546
3.8239578065412e-05,-0.252894566893469,0.105,0.233,1,"SLC25A32","Not significant",4.41748690836441,4.41748690836441
3.82498632490357e-05,-0.532855898202785,0.17,0.326,1,"CYB561D2","Not significant",4.41737011319782,4.41737011319782
3.82805942348321e-05,0.246604783778105,0.769,0.693,1,"LAPTM4A","Not significant",4.417021329231,4.417021329231
3.83005168333446e-05,-0.671565322824978,0.262,0.422,1,"SFT2D2","Not significant",4.41679536555213,4.41679536555213
3.83776725156708e-05,-1.31966219068953,0.022,0.108,1,"SCX","Not significant",4.4159213673872,4.4159213673872
3.84880657867289e-05,-1.01896039293015,0.118,0.246,1,"RPGR","Not significant",4.4146739137757,4.4146739137757
3.86999273988756e-05,-0.641422665032743,0.288,0.463,1,"DNAJC2","Not significant",4.41228984971745,4.41228984971745
3.8705773467295e-05,-0.525681992702643,0.044,0.145,1,"PDK3","Not significant",4.41222424950373,4.41222424950373
3.87340255648411e-05,-1.01679928346739,0.07,0.18,1,"HK2","Not significant",4.41190736514286,4.41190736514286
3.88143444257717e-05,-0.372348181418731,0.14,0.286,1,"TBK1","Not significant",4.41100774467187,4.41100774467187
3.90883634117277e-05,-1.28754953695061,0.022,0.109,1,"STX1A","Not significant",4.40795251263593,4.40795251263593
3.91089044536809e-05,-0.660850462897404,0.092,0.218,1,"TMEM42","Not significant",4.40772434964196,4.40772434964196
3.92212137659018e-05,0.707636261927527,0.528,0.468,1,"CTTN","Not significant",4.40647897049289,4.40647897049289
3.92834074444272e-05,-1.07267985090496,0.066,0.172,1,"BIRC5","Not significant",4.40579084852944,4.40579084852944
3.92889659042984e-05,-0.690130937973302,0.24,0.406,1,"CNOT7","Not significant",4.40572940178038,4.40572940178038
3.9437502863765e-05,-1.51885850689317,0.022,0.108,1,"DUS4L","Not significant",4.40409059187538,4.40409059187538
3.95716494543552e-05,-0.691818195546426,0.022,0.109,1,"TGFBR3L","Not significant",4.40261584677732,4.40261584677732
3.97537221768496e-05,-0.605117427007916,0.087,0.211,1,"TIMM23","Not significant",4.40062220171981,4.40062220171981
3.98647560587072e-05,-1.05040860999131,0.039,0.136,1,"WDSUB1","Not significant",4.39941088910685,4.39941088910685
3.98690402490047e-05,-1.07239368504547,0.052,0.157,1,"PSPH","Not significant",4.39936421880407,4.39936421880407
3.98891350166518e-05,1.09737631921419,0.384,0.323,1,"PLEKHA3","Not significant",4.39914538112731,4.39914538112731
4.00366220579528e-05,-1.43418303763655,0.035,0.13,1,"LRRC6","Not significant",4.39754257163919,4.39754257163919
4.00455049283085e-05,0.421625679904317,0.061,0.173,1,"LINS1","Not significant",4.39744622600653,4.39744622600653
4.01476969772262e-05,-1.21306590466189,0.122,0.244,1,"PHF19","Not significant",4.39633936243434,4.39633936243434
4.0190526572824e-05,-1.02268673622625,0.131,0.263,1,"TCTA","Not significant",4.39587630368172,4.39587630368172
4.02866378495042e-05,-0.669963372040753,0.052,0.158,1,"IL17RE","Not significant",4.39483897545936,4.39483897545936
4.05589141188608e-05,-0.367009875693363,0.035,0.13,1,"C17orf97","Not significant",4.39191368085667,4.39191368085667
4.06844218604609e-05,-1.95427011964205,0.039,0.135,1,"KNSTRN","Not significant",4.39057185109753,4.39057185109753
4.07499030594038e-05,-0.644839792830598,0.087,0.21,1,"ZBTB24","Not significant",4.38987342007287,4.38987342007287
4.08851341556486e-05,1.69084989965342,0.205,0.125,1,"SLC7A2","Not significant",4.38843457286694,4.38843457286694
4.11212624846004e-05,-0.876393954809869,0.096,0.22,1,"THTPA","Not significant",4.38593356031437,4.38593356031437
4.11558655415281e-05,-1.08280928639583,0.105,0.23,1,"MAD1L1","Not significant",4.38556826031114,4.38556826031114
4.12537052256796e-05,-0.443099772831125,0.515,0.65,1,"HSPA9","Not significant",4.38453703894919,4.38453703894919
4.13738051068955e-05,-0.415221886772691,0.118,0.253,1,"COP1","Not significant",4.38327453564463,4.38327453564463
4.14786331015725e-05,0.778538431006351,0.463,0.375,1,"AP2A1","Not significant",4.3821755639085,4.3821755639085
4.15618120773641e-05,-0.14848561352697,0.175,0.328,1,"SMIM4","Not significant",4.38130552564701,4.38130552564701
4.16303977661138e-05,-0.580061633148007,0.07,0.186,1,"TVP23B","Not significant",4.38058943953832,4.38058943953832
4.16309818754311e-05,-0.700241673307065,0.336,0.489,1,"NDUFB6","Not significant",4.38058334606607,4.38058334606607
4.16744914184129e-05,2.0186023625946,0.122,0.061,1,"RTN4RL2","Not significant",4.38012969145256,4.38012969145256
4.18074817950676e-05,-1.27795482666485,0.1,0.217,1,"FAM198B","Not significant",4.37874599067591,4.37874599067591
4.19742420674539e-05,0.198229740803566,0.057,0.164,1,"NGRN","Not significant",4.37701713721241,4.37701713721241
4.20055595473363e-05,1.10169436058389,0.345,0.258,1,"ATP2B4","Not significant",4.37669322577016,4.37669322577016
4.22465354131999e-05,-0.798422556055883,0.175,0.327,1,"DRG1","Not significant",4.37420890121429,4.37420890121429
4.22645681506585e-05,-0.779237079015846,0.528,0.648,1,"ZNF706","Not significant",4.37402356418376,4.37402356418376
4.24966073507958e-05,-1.85574073798598,0.131,0.256,1,"ODF3B","Not significant",4.37164573977652,4.37164573977652
4.25127218442858e-05,0.243595686373441,0.035,0.131,1,"ZNF93","Not significant",4.37148108877289,4.37148108877289
4.26635200705249e-05,-0.593821205464616,0.127,0.265,1,"KDM6A","Not significant",4.36994331475306,4.36994331475306
4.26880890206156e-05,-0.273443702463588,0.066,0.179,1,"ZNF761","Not significant",4.36969328643235,4.36969328643235
4.2729021680075e-05,-0.438352442186187,0.061,0.172,1,"SLC2A11","Not significant",4.36927705063726,4.36927705063726
4.29035578626102e-05,-0.786356025933175,0.231,0.399,1,"BLOC1S2","Not significant",4.36750669159081,4.36750669159081
4.29990160444919e-05,-0.644181263196623,0.039,0.135,1,"TRAM2-AS1","Not significant",4.36654148235848,4.36654148235848
4.31712271478667e-05,-1.6290921180114,0.031,0.122,1,"VDR","Not significant",4.36480560628994,4.36480560628994
4.31897320681356e-05,-0.544612506868175,0.07,0.184,1,"TTC5","Not significant",4.36461949013382,4.36461949013382
4.32421738340362e-05,-0.831587147737894,0.271,0.435,1,"VPS26A","Not significant",4.36409248168459,4.36409248168459
4.37422991125742e-05,0.199870739770732,0.118,0.26,1,"RUNDC1","Not significant",4.35909839400841,4.35909839400841
