"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
0.0219685019012383,0.208470511176019,0.183,0.31,1,"IREB2","Not Sig"
0.0220111071722279,-1.53636283291453,0.008,0.057,1,"NMNAT3","Not Sig"
0.0220163975644947,-2.31708351335673,0.008,0.057,1,"C4orf47","Not Sig"
0.0220193730250568,-0.388236344354462,0.392,0.536,1,"CNPY2","Not Sig"
0.022054827917827,-3.40941616564988,0.008,0.056,1,"OLFML2B","Not Sig"
0.0220925158326382,-1.01143876999117,0.042,0.109,1,"KIAA0513","Not Sig"
0.0221002809258594,1.2412949647998,0.3,0.243,1,"TUT4","Not Sig"
0.0221359836539997,-0.680125927169903,0.033,0.098,1,"GTF2E1","Not Sig"
0.022165576179256,-4.56046934860248,0,0.042,1,"TUBA4B","Not Sig"
0.022165576179256,-1.15807304566366,0,0.042,1,"PCSK4","Not Sig"
0.0222223225640391,-1.419815542118,0.008,0.057,1,"BRSK2","Not Sig"
0.0222449368920638,1.27734005896984,0.058,0.025,1,"APOL4","Not Sig"
0.0222516846788124,-0.272246290496963,0.15,0.267,1,"CHTF8","Not Sig"
0.0222645141073923,-5.32555580844498,0.008,0.056,1,"CARNS1","Not Sig"
0.0222757693529928,0.819397046299196,0.475,0.475,1,"SKIL","Not Sig"
0.0222971790498517,-0.456863734690888,0.092,0.184,1,"ZCCHC3","Not Sig"
0.0223109245968718,1.97676512778636,0.05,0.124,1,"ZNF682","Not Sig"
0.0223238097835823,0.871895458813798,0.042,0.11,1,"FAM149B1","Not Sig"
0.0223421318529747,-2.35455038775397,0.008,0.057,1,"TNC","Not Sig"
0.0223586234956078,3.13210871906723,0.033,0.011,1,"LBHD1","Not Sig"
0.0223928567987268,-0.734638052230991,0.058,0.133,1,"C1orf216","Not Sig"
0.0224104938319366,-0.321121190304078,0.258,0.38,1,"AP2A1","Not Sig"
0.0224141742720298,-1.71159253483789,0,0.042,1,"MEIG1","Not Sig"
0.0224141742827378,-1.45711734887771,0,0.042,1,"ITGB6","Not Sig"
0.0224141742827378,-0.814800961507046,0,0.042,1,"ATP13A4","Not Sig"
0.0224141742827378,-1.85938990446337,0,0.042,1,"FAT2","Not Sig"
0.0224141742827378,-1.02652871285523,0,0.042,1,"AL021328.1","Not Sig"
0.0224349818369084,-0.835929475979097,0.042,0.11,1,"GNB1L","Not Sig"
0.0224732376348273,-1.78607699462256,0.008,0.057,1,"NEK5","Not Sig"
0.0224764881441366,0.371145523706794,0.233,0.378,1,"NRDC","Not Sig"
0.0224899239527395,0.229983576083393,0.133,0.244,1,"ITCH","Not Sig"
0.02251440523106,-0.764811991464545,0.067,0.146,1,"NOMO1","Not Sig"
0.0225346727959033,-0.160054888359847,0.467,0.62,1,"LAMTOR1","Not Sig"
0.0225382727838682,-0.225832085151045,0.267,0.422,1,"ARFGAP2","Not Sig"
0.0225424002116811,-0.602910835015156,0.167,0.285,1,"ZFAND2B","Not Sig"
0.0225822953853849,0.240235383618128,0.092,0.185,1,"KDM4C","Not Sig"
0.022598600190269,-1.0935008920891,0.017,0.07,1,"ZNF711","Not Sig"
0.0226086609944651,1.72406066116138,0.092,0.049,1,"OSBPL7","Not Sig"
0.0226634316176993,-0.71198813044207,0.017,0.071,1,"RIMS2","Not Sig"
0.0226655884153297,-3.27896792685489,0,0.042,1,"LRP2","Not Sig"
0.0226655884369884,-1.52449610260433,0,0.042,1,"RIPPLY2","Not Sig"
0.0226820278656963,0.214454070908291,0.075,0.162,1,"ZNF76","Not Sig"
0.0226852659004604,0.279563879982708,0.017,0.072,1,"EEF1AKMT3","Not Sig"
0.022705297203321,0.879214141726276,0.175,0.31,1,"MOCS2","Not Sig"
0.0227185045955217,-0.366990260704208,0.008,0.057,1,"ABCC6","Not Sig"
0.0227510635660524,-0.282673935813276,0.492,0.605,1,"GOLGA4","Not Sig"
0.0227673536151821,-0.185997982772637,0.025,0.085,1,"ADPRM","Not Sig"
0.0227766327130289,2.38419135180581,0.033,0.011,1,"AC004846.2","Not Sig"
0.0227834225495132,-0.843776676135809,0.142,0.241,1,"ARAP1","Not Sig"
0.022792887028684,0.390629030577316,0.092,0.186,1,"MBD1","Not Sig"
0.0228292822429629,-0.114332679571881,0.075,0.156,1,"FAM228B","Not Sig"
0.0228345624566958,1.40767936792597,0.383,0.364,1,"ITSN2","Not Sig"
0.0228460277996612,0.284800710823116,0.192,0.336,1,"CNOT4","Not Sig"
0.0228509089229088,-0.164692174804622,0.2,0.337,1,"EXOSC1","Not Sig"
0.0228712663812623,-0.330599661308201,0.05,0.121,1,"RNPC3","Not Sig"
0.0228742602477816,-2.43524928653386,0.008,0.057,1,"TEX14","Not Sig"
0.0228755194672837,-0.842166080381195,0.033,0.097,1,"SUSD1","Not Sig"
0.0229015766118158,0.242376864432166,0.275,0.409,1,"HEBP1","Not Sig"
0.0229198514358667,-1.04539082311206,0,0.041,1,"PRR5-ARHGAP8","Not Sig"
0.0229198514468188,-1.24998870682928,0,0.041,1,"AC022034.2","Not Sig"
0.0229375880370328,-0.568229953251809,0.15,0.257,1,"NBAS","Not Sig"
0.0229985778653427,0.65534668978083,0.067,0.149,1,"ASB1","Not Sig"
0.0231263401411497,-0.768554638042604,0.025,0.084,1,"ZNF726","Not Sig"
0.0231633477159086,0.500610722509723,0.1,0.196,1,"CXXC1","Not Sig"
0.0231653144049928,-1.35972301224083,0.017,0.07,1,"FAM110B","Not Sig"
0.0231748291957956,0.952466715758807,0.133,0.242,1,"LAS1L","Not Sig"
0.0231769964990691,-4.54532144886515,0,0.041,1,"HHATL","Not Sig"
0.0231769964990691,-2.81081743694409,0,0.041,1,"TRIM9","Not Sig"
0.023217011011578,-0.793581276807591,0.008,0.057,1,"AGMAT","Not Sig"
0.0232348321082324,3.87785001825173,0.025,0.007,1,"SLC2A14","Not Sig"
0.0232536181524966,0.317011447280222,0.192,0.327,1,"IPO5","Not Sig"
0.0232692681380994,1.0492143839969,0.058,0.025,1,"CFP","Not Sig"
0.0232929864369151,-0.187069569961627,0.058,0.135,1,"ZBTB25","Not Sig"
0.0233062007222444,-0.300460363115477,0.067,0.146,1,"TCF20","Not Sig"
0.0233501395271532,-0.421644435089535,0.033,0.096,1,"FRMD6-AS1","Not Sig"
0.0233612020186365,0.358503781258502,0.675,0.682,1,"GNG5","Not Sig"
0.023372292552992,-4.44853426194043,0.033,0.092,1,"SLAIN1","Not Sig"
0.0233821684998112,-0.602135992722353,0.017,0.071,1,"AC008736.1","Not Sig"
0.0233828351262357,-1.66758493970617,0.008,0.056,1,"WDR62","Not Sig"
0.0233899548116493,-0.605867562834349,0.067,0.144,1,"SNAPC4","Not Sig"
0.0233999170846124,-0.388218234386992,0.167,0.28,1,"PLOD3","Not Sig"
0.0234370572788473,-2.83936528590239,0,0.041,1,"PTCH2","Not Sig"
0.0234370572788473,-2.69494608345276,0,0.041,1,"ADAM12","Not Sig"
0.0234411576899818,0.319578469511521,0.225,0.382,1,"ABCE1","Not Sig"
0.0234725487086052,0.363394724837614,0.067,0.147,1,"COG6","Not Sig"
0.0235025002895939,0.51901907219084,0.017,0.071,1,"ZNF283","Not Sig"
0.0235121090601875,-0.309943288628507,0.258,0.381,1,"HELZ","Not Sig"
0.0235149527389722,-0.770806472575164,0.008,0.057,1,"ZNF829","Not Sig"
0.0235399826975105,1.80415031023025,0.033,0.011,1,"TSPAN2","Not Sig"
0.0235735436038377,-0.596136673427941,0.167,0.267,1,"CDR2L","Not Sig"
0.0235756314504918,-0.275815485930168,0.142,0.246,1,"MTIF2","Not Sig"
0.023597539872512,0.693627344313525,0.117,0.217,1,"REPS1","Not Sig"
0.0236540319742395,-0.317644368454012,0.125,0.228,1,"MAIP1","Not Sig"
0.0236585244204725,-0.422114595109191,0.033,0.097,1,"AC005229.4","Not Sig"
0.0237000677422394,-1.76177141110451,0,0.041,1,"KSR2","Not Sig"
0.0237137193276846,-1.11070454489451,0.125,0.067,1,"ENPP2","Not Sig"
0.0237297651550131,0.173254529565486,0.142,0.256,1,"COMMD8","Not Sig"
0.0237338927031166,2.12361829160499,0.025,0.007,1,"KLHDC8A","Not Sig"
0.0237382937331086,1.56028483790222,0.308,0.276,1,"CDC27","Not Sig"
0.023802636811913,-0.228189988440742,0.25,0.385,1,"BAG5","Not Sig"
0.0238097801867604,0.293866641582369,0.142,0.255,1,"NOM1","Not Sig"
0.0238387469482748,0.382669903616553,0.1,0.197,1,"DCAF16","Not Sig"
0.0238802501064018,-0.15779929848846,0.083,0.171,1,"GRAMD4","Not Sig"
0.0239075323856654,-0.184972981721734,0.2,0.325,1,"TOLLIP","Not Sig"
0.0239118542217367,1.35851443657641,0.375,0.355,1,"PKN2","Not Sig"
0.0239660623772114,-3.86007865527921,0,0.041,1,"KCNJ10","Not Sig"
0.0239660623886687,-2.14186347646577,0,0.041,1,"AL360270.3","Not Sig"
0.0239660623886687,-1.59874268436708,0,0.041,1,"C8orf34","Not Sig"
0.0239660623886687,-1.62716018361574,0,0.041,1,"AP006284.1","Not Sig"
0.0239660624001259,-3.54393687619156,0,0.041,1,"OMG","Not Sig"
0.0239676944676164,0.154645674779134,0.175,0.305,1,"R3HDM4","Not Sig"
0.0239829583277147,0.929630614641982,0.317,0.275,1,"DCP2","Not Sig"
0.0240132326624614,0.18585210007196,0.167,0.291,1,"MTMR12","Not Sig"
0.0240558901340411,-1.10608346541171,0.008,0.056,1,"SMKR1","Not Sig"
0.0240576213340784,-0.53613083849096,0.042,0.109,1,"IFT140","Not Sig"
0.0240685749640328,-2.39384753877468,0.008,0.056,1,"FAM131B","Not Sig"
0.0240786118938023,-0.222796369988734,0.217,0.35,1,"TM2D2","Not Sig"
0.02408790385691,0.263531846682229,0.117,0.217,1,"SPG11","Not Sig"
0.0241070652667585,-0.300440013249422,0.258,0.4,1,"ADNP","Not Sig"
0.0241127913328093,0.54497383752213,0.167,0.274,1,"KHDRBS3","Not Sig"
0.0241873109787263,1.81606732725026,0.242,0.19,1,"SENP7","Not Sig"
0.0241942640293007,-0.353532738996147,0.033,0.097,1,"C4orf46","Not Sig"
0.0242350760882835,-3.7619244405537,0,0.041,1,"PPP2R2B","Not Sig"
0.0242350760882835,-2.38610810266443,0,0.041,1,"DTX4","Not Sig"
0.0242350760882835,-2.58459699050509,0,0.041,1,"TTC25","Not Sig"
0.0242350760998708,-2.32149445683559,0,0.041,1,"ENO4","Not Sig"
0.0242505812512095,-3.23965519291309,0.008,0.055,1,"BEX1","Not Sig"
0.0243253217665657,-0.923959616772733,0.058,0.13,1,"TBCE","Not Sig"
0.0243309006776598,0.254714848749923,0.092,0.185,1,"RMND1","Not Sig"
0.0243316734198898,0.224971881299746,0.283,0.424,1,"CD2BP2","Not Sig"
0.0244142077547633,0.370379459854149,0.025,0.084,1,"TOLLIP-AS1","Not Sig"
0.0244275744036351,0.28848047261036,0.133,0.236,1,"FAM222B","Not Sig"
0.0244343445994234,-2.52943432856135,0.008,0.056,1,"AC008105.3","Not Sig"
0.0244515223129951,-1.41190001345719,0.008,0.056,1,"ACCS","Not Sig"
0.0244558836763862,1.22827543197045,0.158,0.104,1,"ZNF677","Not Sig"
0.0244563382151221,0.361476188804592,0.075,0.158,1,"UTP20","Not Sig"
0.0244703260151915,0.331238868823114,0.175,0.298,1,"TRNAU1AP","Not Sig"
0.0244766213027709,-0.500730350577494,0.008,0.056,1,"SEMA4G","Not Sig"
0.0245001608763284,0.265429512593069,0.625,0.639,1,"MRFAP1","Not Sig"
0.0245275698824586,-0.293523670546423,0.208,0.342,1,"NFKBIB","Not Sig"
0.0245300241962907,3.72991879298886,0.017,0.004,1,"LINC01752","Not Sig"
0.0246670991528335,3.21778298118353,0.017,0.004,1,"AC020907.3","Not Sig"
0.0247823023405686,-1.02478776087084,0,0.04,1,"AC010531.6","Not Sig"
0.0247823023524205,-1.21046517729077,0,0.04,1,"GCNT3","Not Sig"
0.0247823023524205,-1.78514543635995,0,0.04,1,"B3GNT9","Not Sig"
0.0248194113462579,0.123874313793155,0.017,0.07,1,"ZNF816-ZNF321P","Not Sig"
0.0248467437915055,-0.568157382325897,0.033,0.097,1,"UBE2V1","Not Sig"
0.0248521785720161,1.113923651555,0.167,0.291,1,"ZNF330","Not Sig"
0.0248561751047812,0.549983378867462,0.075,0.161,1,"NRSN2","Not Sig"
0.0248592613726409,0.343580211594197,0.983,0.955,1,"MT-ATP6","Not Sig"
0.0248655030408346,-0.529996930966299,0.033,0.096,1,"NCAPG2","Not Sig"
0.0248674118980424,-0.614731076863079,0.042,0.109,1,"PRELID2","Not Sig"
0.0249155067338423,2.53460222590665,0.017,0.004,1,"AL355916.1","Not Sig"
0.0249672221755421,-0.152554361984696,0.283,0.415,1,"SCOC","Not Sig"
0.0250101967461507,0.223885923874625,0.35,0.499,1,"SAR1B","Not Sig"
0.0250195585165308,-0.308427514177788,0.017,0.07,1,"AL139353.1","Not Sig"
0.0250605868538774,-1.27979246268059,0,0.04,1,"ZNF19","Not Sig"
0.0250605868538774,-1.84330838434873,0,0.04,1,"AL117335.1","Not Sig"
0.0250605868538774,-1.2136529764418,0,0.04,1,"BX537318.1","Not Sig"
0.0250613210899442,-0.206604414379864,0.408,0.568,1,"RAB1A","Not Sig"
0.0251120198777596,0.222698378856411,0.167,0.282,1,"SMC6","Not Sig"
0.0251189338204477,-0.339567822394389,0.183,0.299,1,"TUBG1","Not Sig"
0.0251255079581056,-1.63333101461685,0.05,0.117,1,"AL645728.1","Not Sig"
0.0251450457089108,-0.489504345711524,0.067,0.142,1,"GID4","Not Sig"
0.0251595667632623,-2.09634349934667,0.025,0.081,1,"PRUNE2","Not Sig"
0.025160472201979,-0.180265202023246,0.233,0.366,1,"AZI2","Not Sig"
0.0251660776575169,1.75870191105645,0.017,0.004,1,"AL445488.1","Not Sig"
0.0252227078565737,2.14771391190633,0.183,0.129,1,"TMEM39B","Not Sig"
0.0252351660755895,1.47478884402672,0.017,0.07,1,"RADIL","Not Sig"
0.025249846134194,-0.694363346465904,0.008,0.056,1,"PRR19","Not Sig"
0.0252620357871564,0.137065962714888,0.042,0.109,1,"ZHX1-C8orf76","Not Sig"
0.0252981852827347,-0.972743540888079,0.017,0.069,1,"AL391121.1","Not Sig"
0.0253067462003419,1.81951822971199,0.092,0.049,1,"RECK","Not Sig"
0.0253293220871919,0.833543845680601,0.042,0.016,1,"LRRC8C-DT","Not Sig"
0.0253374814694186,-0.28761412672962,0.008,0.056,1,"AADAT","Not Sig"
0.0253420343058243,-3.15511328659585,0,0.04,1,"CD22","Not Sig"
0.025342034317947,-2.01599686478287,0,0.04,1,"UCN","Not Sig"
0.0253478204818034,1.79460392484778,0.033,0.097,1,"C1QTNF12","Not Sig"
0.0253540605704343,-0.368577785490152,0.775,0.876,1,"RPS25","Not Sig"
0.0253681551548019,-0.212271944608894,0.508,0.629,1,"ERP29","Not Sig"
0.0254142977518927,0.918443250060975,0.083,0.169,1,"VPS54","Not Sig"
0.025425646911198,-0.330589635376073,0.158,0.272,1,"NIT1","Not Sig"
0.0254515268185269,-0.844345233008375,0.008,0.056,1,"HHAT","Not Sig"
0.0254610018039245,-4.84860322304831,0.017,0.067,1,"EREG","Not Sig"
0.0254665980791644,-0.358807434464618,0.017,0.07,1,"AC005332.6","Not Sig"
0.0254680640456461,3.19092010672002,0.042,0.016,1,"AC004839.1","Not Sig"
0.0255581902850785,-1.34011212323045,0.008,0.055,1,"ATP2A1-AS1","Not Sig"
0.0256039527603852,-1.95930172018791,0.058,0.125,1,"MYO1F","Not Sig"
0.0256066302446823,3.79445058633459,0.025,0.007,1,"ZCCHC18","Not Sig"
0.0256141851600544,0.386120369638134,0.017,0.069,1,"CABLES2","Not Sig"
0.0256266818237799,-2.48529250455769,0,0.04,1,"DNAH12","Not Sig"
0.0256266818483009,-1.45284573004327,0,0.04,1,"AL034417.3","Not Sig"
0.0256266818483009,-2.5964983459252,0,0.04,1,"DOK3","Not Sig"
0.0256266818483009,-1.66141428874866,0,0.04,1,"AC010336.1","Not Sig"
0.0256446844327463,-0.79386889484727,0.075,0.153,1,"AL139246.5","Not Sig"
0.0256598642695311,-0.926467426687554,0.158,0.263,1,"TET2","Not Sig"
0.0256675078773563,0.232449864786842,0.142,0.259,1,"PRKCI","Not Sig"
0.0257283154485585,-1.4087062224546,0.025,0.081,1,"NME5","Not Sig"
0.0257377412214802,-0.800019748617626,0.033,0.095,1,"AC087190.1","Not Sig"
0.0257556624144567,2.68329124841,0.067,0.031,1,"AL512625.1","Not Sig"
0.0257562633809238,0.791402146550008,0.125,0.228,1,"TP53TG1","Not Sig"
0.025771337591846,0.230788532221827,0.125,0.227,1,"ANAPC10","Not Sig"
0.0257754619608689,-1.40828156954173,0.008,0.055,1,"HIST4H4","Not Sig"
0.0257778076123555,0.19561623815995,0.058,0.132,1,"ZNF197","Not Sig"
0.0257841103332824,-1.06613038146523,0.017,0.069,1,"MRPL38","Not Sig"
0.0257877858517087,1.17796400598347,0.017,0.004,1,"IGLON5","Not Sig"
0.0257940504365318,1.19774908226774,0.058,0.132,1,"MORC2-AS1","Not Sig"
0.0258142362306875,0.615598174743803,0.158,0.275,1,"NFYC","Not Sig"
0.0258189503517602,-0.349167780173961,0.025,0.083,1,"GATD3A","Not Sig"
0.0258412141931669,-3.07560361528918,0.008,0.054,1,"NTRK2","Not Sig"
0.0258550943527608,0.635659869321222,0.242,0.4,1,"TNIP1","Not Sig"
0.0259001126983711,-1.03623644173054,0.042,0.107,1,"ACTR5","Not Sig"
0.0259145669867985,-2.65811469216989,0,0.04,1,"NKX2-2","Not Sig"
0.0259145669991985,-2.29198655718882,0,0.04,1,"ART3","Not Sig"
0.0259145669991985,-1.59053608548987,0,0.04,1,"VLDLR-AS1","Not Sig"
0.0259145669991985,-4.44129411479747,0,0.04,1,"LINC00844","Not Sig"
0.0259145669991985,-0.830751846110503,0,0.04,1,"SLC52A1","Not Sig"
0.0259145670115985,-3.8217524515406,0,0.04,1,"TRAF3IP3","Not Sig"
0.0259145670115985,-0.784587342757862,0,0.04,1,"UFSP1","Not Sig"
0.0259145670115985,-1.51759815523578,0,0.04,1,"COLCA2","Not Sig"
0.0259593881236391,1.02552925356211,0.25,0.197,1,"TMX3","Not Sig"
0.0259803725359154,0.311352083072896,0.208,0.343,1,"TP53BP2","Not Sig"
0.0259868125819443,-0.341983625621328,0.758,0.84,1,"OAZ1","Not Sig"
0.0260065828864183,-0.701437772681984,0.042,0.108,1,"STX1A","Not Sig"
0.0260161075384051,-0.23056520959409,0.15,0.26,1,"RAB3GAP1","Not Sig"
0.026034827481271,-0.257572396309698,0.258,0.397,1,"BACE2","Not Sig"
0.0260405279847284,-0.133274877545299,0.442,0.579,1,"NDUFS8","Not Sig"
0.0260470818272842,0.425791995995616,0.117,0.211,1,"PDK2","Not Sig"
0.0260655805119202,-0.386950981479059,0.067,0.145,1,"TRIM39","Not Sig"
0.0260772934786968,0.201420109448561,0.208,0.346,1,"SVBP","Not Sig"
0.0261039552126627,1.84919460826699,0.067,0.032,1,"DISP1","Not Sig"
0.026150332575375,1.43799214091404,0.1,0.196,1,"ALG12","Not Sig"
0.0261805393677173,-0.182423364042283,0.008,0.055,1,"AC026801.2","Not Sig"
0.0261875096005721,-2.7789990374992,0.017,0.067,1,"FAS","Not Sig"
0.0262057278313515,-1.54294779590358,0,0.04,1,"AL135905.1","Not Sig"
0.0262057278313515,-0.778072161024643,0,0.04,1,"KCNV1","Not Sig"
0.0262057278313515,-2.54180001841996,0,0.04,1,"SUSD3","Not Sig"
0.0262057278313515,-2.06695699154063,0,0.04,1,"DNAH10","Not Sig"
0.0262057278438926,-1.85519383690844,0,0.04,1,"CTNNA2","Not Sig"
0.0262057278438926,-0.794359890889842,0,0.04,1,"ZNF852","Not Sig"
0.0262057278438926,-4.1953881627969,0,0.04,1,"KRT6B","Not Sig"
0.0262057278438926,-4.39422923732848,0,0.04,1,"CDH19","Not Sig"
0.0262155939281926,0.439578438256823,0.067,0.031,1,"PDGFRB","Not Sig"
0.0262984908619315,-1.0284326110794,0.008,0.055,1,"ST8SIA1","Not Sig"
0.0263088790687987,0.458397405755696,0.175,0.302,1,"DTNBP1","Not Sig"
0.026388112153795,0.35827626186546,0.05,0.119,1,"ZFAND4","Not Sig"
0.0264358925466624,0.684871682768553,0.05,0.122,1,"ATAD5","Not Sig"
0.0264510456171848,-0.509992538344237,0.217,0.345,1,"FBXL15","Not Sig"
0.0265002028317705,-2.53028019347004,0,0.039,1,"ITGB2-AS1","Not Sig"
0.0265002028444543,-2.60097353764198,0,0.039,1,"CFAP157","Not Sig"
0.0265002028444543,-3.45046095617176,0,0.039,1,"LDB3","Not Sig"
0.026553098619357,-0.262621457364561,0.842,0.884,1,"RACK1","Not Sig"
0.0265549496404148,0.134102028478463,0.083,0.166,1,"TMEM209","Not Sig"
0.0265880522447215,0.909447970489617,0.025,0.083,1,"PCDHGA10","Not Sig"
0.0266006613494789,0.889569685857125,0.517,0.53,1,"PRKAR1A","Not Sig"
0.0266191603866323,3.33674843467015,0.075,0.038,1,"ZNF625","Not Sig"
0.0266423393123045,-0.267573160980157,0.308,0.466,1,"KRR1","Not Sig"
0.0266602389521758,-0.449673110374913,0.008,0.055,1,"NTN1","Not Sig"
0.0266638452715258,-1.30183326739014,0.017,0.068,1,"SKA3","Not Sig"
0.0266683835273112,-0.539786628343784,0.008,0.055,1,"AL133338.1","Not Sig"
0.0266773330301517,1.53116393176809,0.025,0.081,1,"ZFP41","Not Sig"
0.0266828471293911,-1.84816432829453,0.042,0.104,1,"ZNF487","Not Sig"
0.0267159409074905,-0.122029508147573,0.025,0.083,1,"ADAL","Not Sig"
0.0267176705025032,-1.59964892169194,0.233,0.351,1,"TUBA4A","Not Sig"
0.0267902007535002,-0.505133493690602,0.025,0.083,1,"PRELID3A","Not Sig"
0.0267980309944922,-2.91153394768476,0,0.039,1,"NPB","Not Sig"
0.0267980310329769,-0.811348213708131,0,0.039,1,"FAM47E","Not Sig"
0.0267980310329769,-3.13638396243495,0,0.039,1,"IGF1","Not Sig"
0.026798031045805,-1.75214646655766,0,0.039,1,"RASL11B","Not Sig"
0.026798031045805,-1.47647575945642,0,0.039,1,"MUC15","Not Sig"
0.026798031045805,-0.332708687257368,0,0.039,1,"MYRFL","Not Sig"
0.026798031045805,-0.988791392725295,0,0.039,1,"WNT3","Not Sig"
0.0268361942995977,0.379641469253507,0.542,0.544,1,"VAMP2","Not Sig"
0.0268597244089843,0.295353972252911,0.075,0.157,1,"RINT1","Not Sig"
0.0268752142238702,-2.56131118073415,0.008,0.054,1,"FPR3","Not Sig"
0.0268974399879,-0.18836263839436,0.642,0.764,1,"PSMA7","Not Sig"
0.0269017109754742,-0.370484590633024,0.242,0.367,1,"ENOSF1","Not Sig"
0.0269029435861772,1.32137153418374,0.125,0.229,1,"ELK1","Not Sig"
0.02702002958946,-0.821310490174361,0.025,0.082,1,"AL118558.3","Not Sig"
0.0270417989761007,-0.500655955484479,0.408,0.524,1,"NDUFC1","Not Sig"
0.0270422005162369,-2.70340435201922,0.017,0.068,1,"TNFRSF18","Not Sig"
0.0270576797989243,-0.916350912627613,0.008,0.055,1,"MRM1","Not Sig"
0.0270684681491465,0.774304941700834,0.092,0.18,1,"PARP6","Not Sig"
0.0270730503522295,-0.857694802071192,0.258,0.4,1,"CLU","Not Sig"
0.0270964283639269,0.196594848507149,0.233,0.379,1,"TSG101","Not Sig"
0.027099251893598,-1.70999225809851,0,0.039,1,"MMP23B","Not Sig"
0.027099251893598,-1.14814770376539,0,0.039,1,"AL512363.1","Not Sig"
0.0271029308781616,-0.97909861337668,0.075,0.151,1,"CDKN3","Not Sig"
0.0271159521289149,1.52874895061498,0.367,0.344,1,"LMF2","Not Sig"
0.0271876481056504,-0.456770064963138,0.117,0.21,1,"OGFOD1","Not Sig"
0.027191354780846,0.974819417212286,0.017,0.069,1,"ZFAT","Not Sig"
0.0272859989851709,-3.93667393289421,0.017,0.067,1,"HCN2","Not Sig"
0.027339545306173,0.105960502217564,0.167,0.288,1,"NUP54","Not Sig"
0.0273461255981125,0.846126645293264,0.042,0.108,1,"SCX","Not Sig"
0.0273470988113125,1.26575769390197,0.158,0.106,1,"MPHOSPH9","Not Sig"
0.0274019587607087,0.524449597078756,0.067,0.145,1,"ATP7A","Not Sig"
0.0274023113274019,-0.770998494055189,0.008,0.054,1,"NAT1","Not Sig"
0.0274039053409188,-1.00894081504158,0,0.039,1,"ZNF492","Not Sig"
0.027403905367163,-1.22673230669774,0,0.039,1,"RIPPLY3","Not Sig"
0.0274039053802851,-2.47995206401446,0,0.039,1,"FBN2","Not Sig"
0.0274039053802851,-2.67134852795043,0,0.039,1,"CNTFR","Not Sig"
0.0274039053802851,-1.18102640764261,0,0.039,1,"BOLA2-SMG1P6","Not Sig"
0.0274082852452559,1.65404190954035,0.183,0.131,1,"GPX8","Not Sig"
0.0274404902828968,0.306569107286203,0.05,0.119,1,"AC004951.1","Not Sig"
0.0274531573063409,-0.305333387561553,0.025,0.082,1,"ZNF213-AS1","Not Sig"
0.0275247856662641,0.155627704555419,0.258,0.404,1,"BCL7B","Not Sig"
0.0275265484592808,-0.10720085375975,0.292,0.445,1,"H2AFX","Not Sig"
0.0275463480597837,1.91427510391867,0.208,0.157,1,"ANKRD50","Not Sig"
0.0276463062322027,-1.80751198632311,0.008,0.054,1,"LINC00893","Not Sig"
0.0276661907988583,-0.280427615800469,0.6,0.765,1,"HSPH1","Not Sig"
0.027672654121396,1.32786492331948,0.075,0.158,1,"IMMP2L","Not Sig"
0.0276743618483206,0.506205686924538,0.158,0.278,1,"GART","Not Sig"
0.0277120319753663,-2.40689196622412,0,0.039,1,"EFHB","Not Sig"
0.0277120319753663,-2.21833664437184,0,0.039,1,"CASC1","Not Sig"
0.027712031988638,-1.29362119442113,0,0.039,1,"HPDL","Not Sig"
0.027712031988638,-1.65311316931694,0,0.039,1,"AC010273.2","Not Sig"
0.027712031988638,-1.29470259191301,0,0.039,1,"LINC01569","Not Sig"
0.0278198953178397,-1.90847483735403,0.025,0.08,1,"AMPD3","Not Sig"
0.0278963144305564,-0.231225678675073,0.092,0.181,1,"CTPS1","Not Sig"
0.0279326903431671,-1.04950800372983,0.017,0.068,1,"LINC02482","Not Sig"
0.027945991115368,-0.488790223767319,0.058,0.13,1,"RIC1","Not Sig"
0.0279973311377459,1.53172653162495,0.35,0.335,1,"CPD","Not Sig"
0.0280236726980606,-2.54439767514158,0,0.039,1,"GLYATL2","Not Sig"
0.0280236727114837,-1.37061319830547,0,0.039,1,"CSAG1","Not Sig"
0.0280236727114837,-0.9168942533226,0,0.039,1,"B3GNT3","Not Sig"
0.0280443029159711,-1.46183388867929,0.008,0.054,1,"FOXO6","Not Sig"
0.0280941403928449,-0.44736592099204,0.117,0.213,1,"GTPBP8","Not Sig"
0.0281049750830066,1.66869129208649,0.317,0.289,1,"ZNF503","Not Sig"
0.0281367031428901,-0.351811497154495,0.3,0.46,1,"DNAJC2","Not Sig"
0.0281454337618439,-2.29675051844744,0.008,0.053,1,"LOH12CR2","Not Sig"
0.0281538712232543,0.869667892534591,0.158,0.272,1,"YARS2","Not Sig"
0.0281554429398387,-0.403141248191029,0.358,0.524,1,"TXNL4A","Not Sig"
0.0281930598234237,0.466593332845134,0.117,0.215,1,"MAP3K4","Not Sig"
0.0282517381469287,4.84018819938668,0.025,0.007,1,"SSUH2","Not Sig"
0.0282738419817222,3.98044905721017,0.025,0.007,1,"AL157392.4","Not Sig"
0.0282965222927254,1.85206568651584,0.275,0.228,1,"SLC30A7","Not Sig"
0.0283278729657466,-2.08429294172601,0.008,0.053,1,"SAP25","Not Sig"
0.0283388690588734,-1.20520398127021,0,0.039,1,"EXO1","Not Sig"
