"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
8.06125222774181e-05,1.30987614014988,0.258,0.133,1,"ISG20","Not significant",4.09359749003651,4.09359749003651
8.13090836627003e-05,-1.1968544401038,0.171,0.277,1,"SLC7A8","Not significant",4.08986093332087,4.08986093332087
8.32384829504468e-05,0.812594413593464,0.271,0.141,1,"PCMT1","Not significant",4.07967584355236,4.07967584355236
8.32872661097339e-05,1.01997121565473,0.182,0.072,1,"CALHM6","Not significant",4.07942139332332,4.07942139332332
8.53317462493721e-05,0.857504040767017,0.459,0.297,1,"PNP","Not significant",4.06888936676972,4.06888936676972
8.55998322539591e-05,0.363590089442899,0.297,0.153,1,"OASL","Not significant",4.06752708638887,4.06752708638887
8.71337775276996e-05,0.475134503269547,0.529,0.357,1,"RILPL2","Not significant",4.05981345750417,4.05981345750417
8.97068673781254e-05,0.387906219820104,0.868,0.783,1,"CD81","Not significant",4.04717430890392,4.04717430890392
9.07837931799699e-05,0.672500182182451,0.281,0.149,1,"TNFRSF12A","Not significant",4.04199167527555,4.04199167527555
9.54893642107297e-05,0.384796234980906,0.835,0.767,1,"UBA52","Not significant",4.02004499827826,4.02004499827826
9.66233719074423e-05,-1.12939615371567,0.442,0.542,1,"SELENOP","Not significant",4.01491781082338,4.01491781082338
0.000103175305472184,0.699454087909568,0.409,0.257,1,"BAG1","Not significant",3.98642423662852,3.98642423662852
0.000109076119635183,1.0703329245975,0.12,0.032,1,"AL161421.1","Not significant",3.96227032040957,3.96227032040957
0.000110166202910261,0.402387055702842,0.467,0.309,1,"GLRX","Not significant",3.95795161910319,3.95795161910319
0.000110275081150385,0.782895027480751,0.411,0.257,1,"POLR1D","Not significant",3.95752261395625,3.95752261395625
0.000111221693663898,0.761490908784469,0.649,0.506,1,"DUSP2","Not significant",3.9538104958507,3.9538104958507
0.000111907509633179,0.455588988887797,0.727,0.57,1,"RPL36AL","Not significant",3.95114076885307,3.95114076885307
0.000113746476853044,0.500912812184365,0.438,0.269,1,"CD86","Not significant",3.94406204616077,3.94406204616077
0.000125512697849487,0.560025549185924,0.523,0.357,1,"SEC11A","Not significant",3.90131233532235,3.90131233532235
0.000127339139850597,0.360215666794279,0.49,0.329,1,"HNRNPM","Not significant",3.89503808803116,3.89503808803116
0.000132192316710655,0.451300414670758,0.512,0.353,1,"ATP2B1-AS1","Not significant",3.87879378620541,3.87879378620541
0.000133906686155817,0.500533098165382,0.678,0.534,1,"NINJ1","Not significant",3.87319773749075,3.87319773749075
0.000136685809198673,0.57407227099164,0.242,0.116,1,"THAP9-AS1","Not significant",3.86427657180103,3.86427657180103
0.000138986402556729,0.569287645172891,0.51,0.341,1,"EIF3H","Not significant",3.85702768595768,3.85702768595768
0.000142728945738459,0.430575450163465,0.535,0.369,1,"LILRB4","Not significant",3.84548794209425,3.84548794209425
0.000146078038726842,0.774192471705303,0.36,0.225,1,"USP12","Not significant",3.83541507069578,3.83541507069578
0.000151197768838853,-2.32208199809513,0.05,0.124,1,"CD209","Not significant",3.82045461748643,3.82045461748643
0.000152246477381689,0.620519922962251,0.609,0.474,1,"CD37","Not significant",3.81745274711146,3.81745274711146
0.000162796892356598,0.475333256235707,0.473,0.317,1,"RBM8A","Not significant",3.78835388965113,3.78835388965113
0.000164083712128306,0.311860148443639,0.467,0.305,1,"SLC31A2","Not significant",3.7849345273191,3.7849345273191
0.000164332040529581,0.636954411396921,0.589,0.442,1,"CYCS","Not significant",3.78427775203317,3.78427775203317
0.000165218895397923,0.585900983146046,0.525,0.373,1,"ELOC","Not significant",3.78194028572156,3.78194028572156
0.000166924766959084,1.7912009498907,0.109,0.028,1,"AL360012.1","Not significant",3.77747922140543,3.77747922140543
0.000167617935106603,0.474961789371935,0.469,0.313,1,"PTGER4","Not significant",3.77567951374215,3.77567951374215
0.000167945263523235,1.02425532565135,0.266,0.141,1,"LYL1","Not significant",3.77483223984095,3.77483223984095
0.000168827878301463,0.752570551307735,0.236,0.116,1,"RELB","Not significant",3.77255583737389,3.77255583737389
0.000170781565455308,0.599538754488575,0.438,0.293,1,"PTP4A1","Not significant",3.76755900983621,3.76755900983621
0.000170795241643002,0.503122008449642,0.578,0.43,1,"RPL31","Not significant",3.76752423292672,3.76752423292672
0.000171834366744124,-1.06859822566213,0.36,0.458,1,"GOLGA4","Not significant",3.76488997324802,3.76488997324802
0.000177429645551313,0.446697373916072,0.609,0.454,1,"SUMO2","Not significant",3.75097381503588,3.75097381503588
0.000185165963270999,0.513710181574936,0.308,0.169,1,"RSL24D1","Not significant",3.73243884120751,3.73243884120751
0.000192348116307868,1.61655080860555,0.12,0.036,1,"IL1A","Not significant",3.71591206244323,3.71591206244323
0.000193170139438936,0.650600388732754,0.289,0.157,1,"AC058791.1","Not significant",3.71406000669472,3.71406000669472
0.00019396523527049,0.649873879309357,0.444,0.289,1,"NDUFV2","Not significant",3.71227610245711,3.71227610245711
0.000197643319287932,0.415133301643081,0.391,0.245,1,"PSMB8","Not significant",3.70411786103476,3.70411786103476
0.000199142284467285,-0.808801324325041,0.349,0.442,1,"SIGLEC1","Not significant",3.7008365151557,3.7008365151557
0.000202213521027272,1.67941653803263,0.143,0.052,1,"KPNA3","Not significant",3.69418980863023,3.69418980863023
0.000203838720396162,-0.441101752911913,0.835,0.904,1,"NEAT1","Not significant",3.69071331563316,3.69071331563316
0.000206546276536003,-0.0441166202424501,0.789,0.839,1,"MTRNR2L12","Not significant",3.68498262975756,3.68498262975756
0.000210149937478439,0.523520749268585,0.703,0.586,1,"RPL4","Not significant",3.67747073486517,3.67747073486517
0.000215448901066718,0.401738689391885,0.269,0.145,1,"Z93241.1","Not significant",3.66665571676186,3.66665571676186
0.000217472932732528,0.67426784379822,0.217,0.1,1,"MIR3945HG","Not significant",3.66259478880779,3.66259478880779
0.000221906776079623,1.13902275235822,0.364,0.229,1,"MGST2","Not significant",3.65382943607778,3.65382943607778
0.000222553601091468,0.803109374147716,0.36,0.221,1,"NDUFA12","Not significant",3.65256537409995,3.65256537409995
0.000229022400990971,0.614155272686919,0.248,0.129,1,"GPR84","Not significant",3.64012203665152,3.64012203665152
0.000244143004599187,1.14037868668983,0.205,0.096,1,"SNRPA1","Not significant",3.61235571499033,3.61235571499033
0.000247952586302629,0.043636323046977,0.176,0.072,1,"CD300LF","Not significant",3.60563135738254,3.60563135738254
0.000249304642971463,0.883160807038626,0.217,0.104,1,"TOR3A","Not significant",3.60326963325672,3.60326963325672
0.000250198757541121,0.428937383637157,0.477,0.309,1,"GPSM3","Not significant",3.60171485129478,3.60171485129478
0.000250519240588215,1.60157428453063,0.169,0.072,1,"TICAM1","Not significant",3.60115891346781,3.60115891346781
0.000253655718793678,0.94130251703639,0.318,0.193,1,"LAT2","Not significant",3.59575534185223,3.59575534185223
0.000267453451528159,0.459460426787444,0.44,0.297,1,"OGFRL1","Not significant",3.57275179309534,3.57275179309534
0.00027362413202176,1.23196872860016,0.153,0.06,1,"PRKAG2-AS1","Not significant",3.56284560307137,3.56284560307137
0.000276443655033831,0.497286052623523,0.421,0.269,1,"CEBPA","Not significant",3.55839337358713,3.55839337358713
0.00028033878503719,0.403452870409429,0.744,0.618,1,"RPL7","Not significant",3.55231681318377,3.55231681318377
0.000308625675973018,1.31958245840053,0.18,0.08,1,"CAMSAP1","Not significant",3.51056794583756,3.51056794583756
0.000310312839613359,0.937370413477831,0.138,0.048,1,"ENDOG","Not significant",3.50820025452261,3.50820025452261
0.000319069764684844,0.368069339138079,0.833,0.779,1,"RPS11","Not significant",3.4961143479615,3.4961143479615
0.00031946320514915,0.43313512511407,0.593,0.43,1,"TRIB1","Not significant",3.49557915541139,3.49557915541139
0.000320021113114963,1.37141509510097,0.353,0.229,1,"IFIT3","Not significant",3.49482136853369,3.49482136853369
0.000320419616878215,0.448791943680547,0.281,0.153,1,"C8orf59","Not significant",3.49428090319591,3.49428090319591
0.00033469396168253,0.778476399516797,0.302,0.173,1,"TCOF1","Not significant",3.47535212281286,3.47535212281286
0.000340388760980968,1.09204902756686,0.128,0.044,1,"DTD1","Not significant",3.4680247879662,3.4680247879662
0.000340406602609114,-1.91908001442796,0.081,0.161,1,"LILRB5","Not significant",3.46800202482454,3.46800202482454
0.000340419832106083,0.92366195820571,0.209,0.1,1,"BTBD19","Not significant",3.46798514681499,3.46798514681499
0.000341266756684387,0.377492985488493,0.862,0.767,1,"RPL13A","Not significant",3.46690601494929,3.46690601494929
0.000348415271559643,0.990308208157616,0.244,0.129,1,"PDE8A","Not significant",3.457902817474,3.457902817474
0.000350118365289961,1.95131441885859,0.153,0.06,1,"HAMP","Not significant",3.45578510792992,3.45578510792992
0.000355402111640279,0.225746019137796,0.636,0.462,1,"NFKB1","Not significant",3.44927999613962,3.44927999613962
0.000357778869645909,0.804097000316344,0.234,0.12,1,"HSD17B10","Not significant",3.4463853123633,3.4463853123633
0.000378264859081328,0.222276350847089,0.382,0.245,1,"THAP2","Not significant",3.4222040029207,3.4222040029207
0.000380448603483583,0.282683409140954,0.948,0.928,1,"CD74","Not significant",3.41970400572951,3.41970400572951
0.000381566114886269,1.01292437335112,0.205,0.096,1,"KLF13","Not significant",3.41843019993054,3.41843019993054
0.000389271392257801,0.5878893613159,0.211,0.1,1,"PDGFB","Not significant",3.40974751161987,3.40974751161987
0.000390563200053791,0.983341795721879,0.188,0.088,1,"TMEM107","Not significant",3.40830867954915,3.40830867954915
0.000390864045974472,1.20087787291514,0.163,0.068,1,"NEDD9","Not significant",3.4079742767487,3.4079742767487
0.00039348084328648,0.959362593517648,0.374,0.245,1,"ERCC1","Not significant",3.40507640652599,3.40507640652599
0.00039820356072037,0.444630229777203,0.409,0.269,1,"RAB20","Not significant",3.3998948608473,3.3998948608473
0.000401224906833045,0.427638569787039,0.285,0.157,1,"SLC25A33","Not significant",3.39661211512219,3.39661211512219
0.000409442119271443,0.759669344943581,0.198,0.096,1,"LIMD2","Not significant",3.38780748354386,3.38780748354386
0.000427066909729641,0.34269887359416,0.366,0.225,1,"PSMC4","Not significant",3.3695040775513,3.3695040775513
0.000431485552816033,1.25790021707371,0.141,0.052,1,"COP1","Not significant",3.36503374093907,3.36503374093907
0.000441063342553933,1.16574363836737,0.122,0.04,1,"HCAR2","Not significant",3.35549903559748,3.35549903559748
0.000442945093634566,0.35436286123093,0.368,0.225,1,"EIF3L","Not significant",3.35365010449789,3.35365010449789
0.000445131642117117,-1.51250825422234,0.132,0.221,1,"IL10","Not significant",3.35151153286099,3.35151153286099
0.000448475714383319,-0.768244001943121,0.461,0.53,1,"RNF213","Not significant",3.34826106966533,3.34826106966533
0.00045190307622044,0.756968274107687,0.297,0.173,1,"ING1","Not significant",3.34495470230453,3.34495470230453
0.000453290502093849,0.780671162130649,0.415,0.285,1,"TNFAIP8","Not significant",3.3436233807239,3.3436233807239
0.000453385486610001,1.07068201668103,0.217,0.108,1,"PTGS1","Not significant",3.34353238625201,3.34353238625201
0.000456305705546143,0.707456105507933,0.436,0.289,1,"RTRAF","Not significant",3.34074410087074,3.34074410087074
0.000474932834237609,0.466402025912597,0.822,0.747,1,"GADD45B","Not significant",3.32336780465407,3.32336780465407
0.000497321298822805,0.411937492993492,0.851,0.767,1,"RPS28","Not significant",3.30336294080168,3.30336294080168
0.00050034644318546,0.556940029875369,0.304,0.181,1,"CLTB","Not significant",3.30072918313892,3.30072918313892
0.000500712741945081,0.31808592534052,0.653,0.514,1,"CHCHD2","Not significant",3.3004113567017,3.3004113567017
0.000506966504360694,0.417102585082161,0.649,0.486,1,"PPIB","Not significant",3.29502073386562,3.29502073386562
0.000512802079498675,0.325892707653821,0.548,0.394,1,"TKT","Not significant",3.2900502223485,3.2900502223485
0.000513950536241024,0.56712020112156,0.3,0.169,1,"DNAJB9","Not significant",3.28907867647413,3.28907867647413
0.000517735474922598,0.455947586382685,0.258,0.141,1,"DNAJA2","Not significant",3.28589207640255,3.28589207640255
0.000519171985789665,0.939237782828595,0.143,0.056,1,"AC012368.1","Not significant",3.28468874984637,3.28468874984637
0.000522483079698989,0.498906674626241,0.488,0.329,1,"SSR3","Not significant",3.28192776935537,3.28192776935537
0.000527232164286185,-0.611413083385933,0.413,0.53,1,"MTRNR2L8","Not significant",3.277998103069,3.277998103069
0.000528910400737704,0.615323121603812,0.409,0.269,1,"P2RX4","Not significant",3.27661789273034,3.27661789273034
0.000532585594681368,-1.20858847808273,0.266,0.353,1,"ITGAM","Not significant",3.27361058448927,3.27361058448927
0.000534412170276603,0.410882393036012,0.76,0.639,1,"RPL23","Not significant",3.27212366014369,3.27212366014369
0.000540276138230538,0.991763363808725,0.143,0.056,1,"ALDH7A1","Not significant",3.26738421303391,3.26738421303391
0.000541854095697219,0.441365332973325,0.756,0.655,1,"RPS29","Not significant",3.26611763959442,3.26611763959442
0.000542909847124128,0.234135872003287,0.38,0.237,1,"SBDS","Not significant",3.2652722811793,3.2652722811793
0.00054450257853924,-0.554460493691916,0.63,0.691,1,"MT-ND4L","Not significant",3.26400005926411,3.26400005926411
0.000551238879308133,0.614517018301412,0.32,0.205,1,"KLHL21","Not significant",3.2586601588916,3.2586601588916
0.000553009912653965,-0.855352185723815,0.339,0.418,1,"PLXND1","Not significant",3.2572670839352,3.2572670839352
0.000556443086199085,0.468474260853909,0.432,0.293,1,"GABARAPL1","Not significant",3.25457924932335,3.25457924932335
0.000560431806537103,0.374435524550749,0.112,0.036,1,"RFC2","Not significant",3.25147722490024,3.25147722490024
0.000561152733157274,0.470005471344666,0.306,0.177,1,"HSPA4","Not significant",3.25091891746102,3.25091891746102
0.000561659595367467,0.237866003865783,0.922,0.908,1,"HLA-B","Not significant",3.2505268172492,3.2505268172492
0.000570015414922297,0.551690542775343,0.793,0.751,1,"IER3","Not significant",3.24411339954651,3.24411339954651
0.000576351099711985,0.317756973545903,0.291,0.165,1,"TBCB","Not significant",3.23931287384374,3.23931287384374
0.000576490157824943,0.672334362077619,0.51,0.365,1,"CNPY3","Not significant",3.23920810283382,3.23920810283382
0.00059032410495984,0.131202479076695,0.457,0.289,1,"NFKB2","Not significant",3.22890948268206,3.22890948268206
0.000595402073309439,0.566590832756632,0.118,0.04,1,"ARFIP2","Not significant",3.22518965738617,3.22518965738617
0.000612069842013064,1.08230785260229,0.167,0.072,1,"RNF115","Not significant",3.21319901858932,3.21319901858932
0.000625130377903852,0.615205165220413,0.252,0.137,1,"AC103591.3","Not significant",3.20402939625724,3.20402939625724
0.000629838336458785,0.815139619766417,0.233,0.124,1,"MRPL43","Not significant",3.20077090863152,3.20077090863152
0.000641061957317724,0.524723695587614,0.475,0.325,1,"HLA-F","Not significant",3.1930999947856,3.1930999947856
0.000644852598301737,0.608974152188654,0.424,0.285,1,"MYADM","Not significant",3.19053954592294,3.19053954592294
0.000660991565529594,1.31052011457478,0.163,0.072,1,"PRELID3B","Not significant",3.17980408221985,3.17980408221985
0.000667036223290135,0.411303290249311,0.473,0.321,1,"ATOX1","Not significant",3.17585058115412,3.17585058115412
0.000667794478838481,1.3290915514905,0.136,0.052,1,"SNCA","Not significant",3.17535717590742,3.17535717590742
0.000680349712812876,0.61418578462803,0.295,0.177,1,"CLEC4E","Not significant",3.16726779419964,3.16726779419964
0.000698664387066864,0.264047982237772,0.901,0.871,1,"S100A11","Not significant",3.15573139342023,3.15573139342023
0.000699830102218789,-0.488680761516583,0.521,0.606,1,"TXNIP","Not significant",3.15500738087805,3.15500738087805
0.000714437625596583,0.389945731746221,0.868,0.779,1,"RPL34","Not significant",3.14603568155697,3.14603568155697
0.000738632680627364,-1.82506893212734,0.064,0.133,1,"LNPEP","Not significant",3.13157148100383,3.13157148100383
0.000752927632769433,0.640337938305753,0.366,0.237,1,"MTPN","Not significant",3.12324676377172,3.12324676377172
0.000763524387220175,0.560683760084055,0.589,0.458,1,"RPS10","Not significant",3.11717708687736,3.11717708687736
0.000783152188971641,0.658719166016833,0.519,0.382,1,"HMGN1","Not significant",3.10615383384485,3.10615383384485
0.000790181655245501,0.641570021756678,0.552,0.418,1,"COX8A","Not significant",3.10227305706172,3.10227305706172
0.000791209077182668,0.72197337173525,0.459,0.333,1,"COMMD6","Not significant",3.1017087389188,3.1017087389188
0.000795184388240978,0.370119527585711,0.393,0.249,1,"G0S2","Not significant",3.09953215497814,3.09953215497814
0.000796292638826726,0.344155000797055,0.676,0.518,1,"HNRNPA1","Not significant",3.09892729900652,3.09892729900652
0.00080976685443749,0.825425471363065,0.174,0.084,1,"AC005899.8","Not significant",3.09164000384508,3.09164000384508
0.000818516923288654,0.847424575340524,0.264,0.153,1,"CADM1","Not significant",3.08697233688136,3.08697233688136
0.000824729155206447,0.361317213254876,0.432,0.289,1,"TSC22D2","Not significant",3.08368865231274,3.08368865231274
0.000832534853745784,0.087986122276304,0.434,0.289,1,"UBE2D1","Not significant",3.07959757587256,3.07959757587256
0.000835239026195989,1.09173449583634,0.163,0.072,1,"HPRT1","Not significant",3.07818922163875,3.07818922163875
0.000840131513551715,0.543300493074412,0.328,0.201,1,"CYC1","Not significant",3.07565272448674,3.07565272448674
0.000858216972190788,0.719547623261209,0.171,0.08,1,"CSF1","Not significant",3.06640290106422,3.06640290106422
0.000858906373102484,-1.46195866257806,0.184,0.269,1,"SECISBP2","Not significant",3.06605417477303,3.06605417477303
0.000872537684321363,1.29685777654252,0.2,0.1,1,"TSEN34","Not significant",3.05921580707434,3.05921580707434
0.000874810901321569,0.451966655703879,0.207,0.108,1,"AL355075.4","Not significant",3.05808581370676,3.05808581370676
0.000879652913561819,0.672100591679922,0.227,0.124,1,"RSAD2","Not significant",3.05568865450822,3.05568865450822
0.000881564933743365,-1.4730674359393,0.091,0.169,1,"C20orf194","Not significant",3.05474569320263,3.05474569320263
0.000902957946330119,0.389890397750486,0.219,0.108,1,"NR1D2","Not significant",3.04433247571314,3.04433247571314
0.000919104035368689,0.367249378203648,0.519,0.373,1,"RBM3","Not significant",3.03663532710211,3.03663532710211
0.000931985030649473,0.353215638965284,0.277,0.165,1,"BIRC2","Not significant",3.03059106313802,3.03059106313802
0.000997490630923029,1.04102775866847,0.227,0.124,1,"METTL9","Not significant",3.00109117479664,3.00109117479664
0.00100480477374392,1.08358583752519,0.126,0.048,1,"N4BP2","Not significant",2.99791831030501,2.99791831030501
0.00101463292115823,1.21904216724851,0.12,0.044,1,"ELP5","Not significant",2.99369105050925,2.99369105050925
0.00102769911625185,0.324440722094394,0.324,0.201,1,"FBP1","Not significant",2.98813401693448,2.98813401693448
0.00104609958450626,0.434980280416408,0.828,0.727,1,"RPL6","Not significant",2.98042697039903,2.98042697039903
